"last_name","first_name","hire_date"
"Gecsei","Qunsheng","5/22/1986"
"Tokunaga","Ziya","1/8/1986"
"Dulli","Dharmaraja","5/6/1986"
"Xiaoshan","Bangqing","12/31/1986"
"Nooteboom","Shaz","8/16/1986"
"Brizzi","Mikhail","5/2/1986"
"Bellone","Temple","5/23/1986"
"Couchot","Manu","9/14/1986"
"Cappelli","Shunichi","5/6/1986"
"Sabnani","Caolyn","5/2/1986"
"Zastre","Kellyn","10/11/1986"
"Guardalben","Branimir","5/15/1986"
"Bennet","Genevieve","4/26/1986"
"Trystram","Shichao","5/11/1986"
"Bottner","Kazuhiko","9/4/1986"
"Matteis","Otilia","5/9/1986"
"Akaboshi","Paris","4/7/1986"
"Veevers","Paddy","9/3/1986"
"Birrer","Gina","12/16/1986"
"Sankaranarayanan","Guther","5/17/1986"
"Serre","Jaques","1/28/1986"
"Denna","Teunis","3/1/1986"
"Lovengreen","Shalesh","8/12/1986"
"Kalloufi","Margo","2/4/1986"
"Murthy","Dayanand","5/30/1986"
"Mahmud","Kristinn","10/24/1986"
"Ozeki","Xinglin","12/17/1986"
"Stranks","Aloke","4/6/1986"
"Bade","Jaewoo","3/6/1986"
"Piazza","Leni","2/22/1986"
"Nitsch","Becky","6/30/1986"
"Huttel","Bartek","10/23/1986"
"Kisuki","Hilary","2/25/1986"
"Boyle","Ashish","3/12/1986"
"Gils","Reinhold","5/24/1986"
"Murtagh","Fabrizio","5/22/1986"
"Waterhouse","Shahar","1/1/1986"
"Kavraki","Oksana","9/12/1986"
"Conta","Yuchang","11/26/1986"
"Merey","Susuma","5/19/1986"
"Rothe","Arumugam","6/1/1986"
"Schahn","Hideo","10/3/1986"
"Schauser","Insup","8/6/1986"
"Jakobus","Bernice","7/29/1986"
"Sigstam","Tremaine","5/22/1986"
"Stavenow","Masaru","7/9/1986"
"Shrader","Shietung","11/13/1986"
"Dredge","Aria","9/20/1986"
"Krychniak","Serenella","6/14/1986"
"Oxenboll","Huican","8/6/1986"
"Farrag","Koldo","9/26/1986"
"Brandsma","Mart","3/21/1986"
"Cusworth","Lobel","12/8/1986"
"Gelosh","Mori","5/23/1986"
"Landherr","Ymte","9/15/1986"
"Birge","Supot","6/17/1986"
"Chachaty","Mohua","9/8/1986"
"Asser","Tru","8/15/1986"
"Bressoud","Doowon","9/19/1986"
"Zeidenstein","Baruch","4/7/1986"
"Beetstra","Tianruo","9/16/1986"
"Beznosov","Lene","7/11/1986"
"Glowinski","Mostafa","9/4/1986"
"Isard","Shmuel","5/6/1986"
"Zwicker","Fai","9/1/1986"
"Grabner","Sanjiv","3/28/1986"
"Munro","Barton","10/17/1986"
"Murtagh","Theirry","11/30/1986"
"Pillow","Mark","7/11/1986"
"Brlek","Berna","12/14/1986"
"Fontan","Munehiko","6/8/1986"
"Peek","Bernd","10/8/1986"
"Standera","Toshimori","6/10/1986"
"Schauser","Berhard","7/5/1986"
"Wiegley","Kensei","6/3/1986"
"Stellhorn","JoAnne","10/23/1986"
"Dulay","Goa","6/24/1986"
"Gire","Huican","12/14/1986"
"Gaughan","Sakthirel","8/25/1986"
"Doering","Mayumi","4/8/1986"
"Kamber","Kazuhisa","1/27/1986"
"Penz","Shahid","4/1/1986"
"Peck","Uta","3/5/1986"
"Swan","Pranav","10/16/1986"
"Terekhov","Elzbieta","2/2/1986"
"Riexinger","Tonia","9/25/1986"
"Ligten","Adas","7/31/1986"
"Schmiedel","Lena","9/9/1986"
"Pehl","Jessie","4/18/1986"
"Gargeya","Ramzi","6/9/1986"
"Breugel","Yuping","9/6/1986"
"Rosis","Mandell","2/16/1986"
"Krohm","Conor","3/5/1986"
"Sommen","Goh","11/12/1986"
"Bouloucos","Palash","1/16/1986"
"Serdy","Satosi","2/28/1986"
"Krichel","Jinya","1/22/1986"
"Thiria","Heeju","12/29/1986"
"Schwartzburd","Chaitali","5/29/1986"
"Belinskaya","Kensyu","9/4/1986"
"Czap","Tran","5/10/1986"
"Uchoa","Paloma","7/13/1986"
"Orsini","Subbu","7/26/1986"
"Mullainathan","Taiji","11/7/1986"
"Valette","Ult","7/2/1986"
"Babb","Pascal","10/15/1986"
"Impagliazzo","Kannan","12/29/1986"
"Versino","Karoline","1/14/1986"
"Basawa","Noritoshi","12/28/1986"
"Alencar","Valeri","10/21/1986"
"Marshall","Chikara","9/17/1986"
"Baranowski","Zeljko","5/4/1986"
"Wrigley","Nirmal","2/4/1986"
"Schmittgen","Moriyoshi","12/15/1986"
"Yamaashi","Seongbin","10/9/1986"
"Ruther","Radhika","11/5/1986"
"Alencar","Laurentiu","12/25/1986"
"Perng","Quingbo","6/19/1986"
"Zaumen","Kazuhisa","10/3/1986"
"Halloran","Arup","9/24/1986"
"Kuhnemann","Fusako","11/11/1986"
"Isard","Babette","2/24/1986"
"Angelopoulos","Arumugam","12/20/1986"
"Pettit","Takanari","10/14/1986"
"Serna","Franziska","7/11/1986"
"Terlouw","Elgin","7/18/1986"
"Rissland","Ranan","4/5/1986"
"Claffy","Naftaly","5/26/1986"
"Clouatre","Masamitsu","6/2/1986"
"Liesche","Goa","9/7/1986"
"Vrecion","Elgin","9/10/1986"
"Molenkamp","Duke","3/20/1986"
"Sridhar","Shakhar","4/3/1986"
"Plessier","Chaoyi","12/7/1986"
"Perry","Ingmar","3/3/1986"
"Harllee","Mostafa","5/18/1986"
"Demri","Tianruo","1/1/1986"
"Goldhammer","Rosine","12/18/1986"
"Chimia","Tsvetan","3/27/1986"
"Sadowsky","Anneke","5/16/1986"
"Cannata","Tianruo","12/21/1986"
"Klassen","Yuchang","11/14/1986"
"Eldridge","Miquel","12/14/1986"
"Kampfer","Mitsuyuki","2/28/1986"
"Merkl","Lalit","3/16/1986"
"Dalton","Shridhar","1/13/1986"
"Nanard","Sailaja","5/4/1986"
"Benzmuller","Saeko","2/5/1986"
"Zockler","Berhard","6/13/1986"
"Brookman","Huei","3/31/1986"
"Rossi","Berry","8/17/1986"
"Danley","Marsja","11/28/1986"
"Rahier","Mitsuyuki","3/14/1986"
"Gecsei","Willard","11/3/1986"
"Zweizig","Gift","5/4/1986"
"Tsukune","Ymte","1/23/1986"
"Passafiume","Zejun","5/26/1986"
"Swick","Yaghout","6/23/1986"
"Maliniak","Janalee","10/14/1986"
"Halloran","Miyeon","11/2/1986"
"Llado","Nikolaus","10/1/1986"
"Sessa","Susanna","4/27/1986"
"Malinowski","Mechthild","7/21/1986"
"Birke","Fumitake","1/11/1986"
"Kragelund","Gou","7/8/1986"
"Clouatre","Youpyo","6/14/1986"
"Ibel","Zvonko","3/30/1986"
"Pesch","Nikolaus","12/13/1986"
"Khamsi","Hironobu","4/23/1986"
"McAffer","Brewster","1/12/1986"
"Tasistro","Lijie","10/21/1986"
"Fiebach","Kwangyoen","7/1/1986"
"Vrecion","Ziva","11/26/1986"
"Kaelbling","Ortrud","9/19/1986"
"Wilharm","Hidekazu","7/21/1986"
"Tyugu","Lech","4/4/1986"
"Gihr","Cedric","10/21/1986"
"Shackell","Sanjay","10/25/1986"
"Sichman","Vugranam","3/22/1986"
"Emiris","Harngdar","1/6/1986"
"Zaiane","Sergi","10/8/1986"
"Kaelbling","Bernice","7/13/1986"
"Kabayashi","Utpal","11/14/1986"
"Woycyznski","Bodh","11/7/1986"
"McConalogue","Uri","4/22/1986"
"Borstler","Idoia","1/24/1986"
"Kruskal","Oscal","9/9/1986"
"Shrader","Kellie","3/13/1986"
"Ermel","Sivanarayana","10/5/1986"
"Cromarty","Giap","5/27/1986"
"Atchley","Bernd","4/25/1986"
"Thombley","Mohammed","11/8/1986"
"Magliocco","Yifei","12/8/1986"
"Waschkowski","Shigeaki","11/11/1986"
"Rosin","Erez","8/29/1986"
"Delgrande","Fumiya","8/4/1986"
"Asmuth","Gretta","11/20/1986"
"Gronowski","Sadun","11/19/1986"
"Bultermann","Rafael","11/12/1986"
"Meriste","Kamakshi","5/21/1986"
"Dechter","Richara","8/24/1986"
"Bahl","Kristian","11/22/1986"
"Parveen","Gudjon","7/22/1986"
"Hitomi","Licheng","3/24/1986"
"Kroft","Fuqing","6/18/1986"
"Felder","Fumiyo","3/7/1986"
"Zumaque","Gil","2/2/1986"
"Steinauer","Ramzi","1/28/1986"
"Sinitsyn","Xiaoqiu","2/11/1986"
"Fabrizio","Mana","1/28/1986"
"Armand","Keiichiro","12/14/1986"
"Schlumberger","Chriss","2/13/1986"
"Vadhan","Guoxiang","4/6/1986"
"Woycyznski","Nalini","7/16/1986"
"Swan","Luisa","2/2/1986"
"Tanemo","Izaskun","12/13/1986"
"Braunmuhl","Godehard","3/3/1986"
"Felder","Gilbert","7/27/1986"
"Ramaiah","Marsal","11/21/1986"
"Griswold","Leen","11/17/1986"
"Morrey","Masaru","2/23/1986"
"Merro","Bangqing","6/22/1986"
"Nittel","Roded","8/13/1986"
"Harnett","Pranay","10/9/1986"
"Serra","Sivanarayana","9/16/1986"
"Honiden","Haldon","9/20/1986"
"Pesch","Christoper","12/15/1986"
"Ulupinar","Dekang","9/30/1986"
"Cangellaris","Florian","8/21/1986"
"Honglei","Xuejun","10/2/1986"
"Escriba","Phuoc","1/17/1986"
"Munos","Serenella","6/18/1986"
"Ishibashi","Berni","9/16/1986"
"Gerlach","Frederique","6/17/1986"
"Daescu","Tianruo","10/4/1986"
"Raczkowsky","Giordano","4/21/1986"
"Gustavson","Danae","9/30/1986"
"Gini","Xinyu","10/13/1986"
"Feldmann","Yuping","7/14/1986"
"Pollock","Mary","1/26/1986"
"Przulj","Rosella","2/9/1986"
"Mellouli","Stafford","3/18/1986"
"Sadowski","Stella","9/5/1986"
"Bierman","Dannz","2/20/1986"
"Kornyak","Junsik","4/20/1986"
"Nergos","Siddarth","10/12/1986"
"Brookman","Abdelkader","2/1/1986"
"Sanella","Sverrir","6/12/1986"
"Borovoy","Fei","2/25/1986"
"Maksimenko","Uriel","2/17/1986"
"Kawashima","Elliott","1/9/1986"
"Reinhard","Vasiliy","12/30/1986"
"Edelhoff","Mabhin","12/13/1986"
"Schaft","Weicheng","12/17/1986"
"Gien","Greger","11/4/1986"
"Liedekerke","Minghong","12/14/1986"
"Birdsall","Limsoon","11/25/1986"
"Herber","Katsuyuki","7/24/1986"
"Jiang","Shmuel","10/6/1986"
"Shigei","Jiang","6/2/1986"
"Unni","Freyja","9/17/1986"
"Sinitsyn","Jaber","4/6/1986"
"Ritcey","Heekeun","7/27/1986"
"Solares","Shietung","5/25/1986"
"Schmiedel","Kiam","8/31/1986"
"Steenbeek","Subhada","8/16/1986"
"Krider","Mizuhito","3/30/1986"
"Munke","Zito","6/12/1986"
"Vickson","Eberhardt","11/4/1986"
"Seghrouchni","Armond","12/4/1986"
"Parascandalo","Basim","8/8/1986"
"Laurillard","Koldo","7/2/1986"
"Middleton","Gian","3/26/1986"
"Roohalamini","Denis","1/7/1986"
"DeMori","Anoosh","12/27/1986"
"England","Zine","8/27/1986"
"Kalloufi","Taiji","1/24/1986"
"Sidhu","Remzi","8/11/1986"
"Penz","Uinam","8/6/1986"
"Spelt","Kristin","5/13/1986"
"Jiafu","Nevin","11/22/1986"
"Fasbender","Aemilian","9/25/1986"
"Iisaku","Ishfaq","3/5/1986"
"Gubsky","Mohit","11/7/1986"
"Xiaoshan","Weiye","2/22/1986"
"Siksek","Ebbe","10/29/1986"
"Stellhorn","Siamak","2/10/1986"
"Fetvedt","Aiichiro","6/26/1986"
"Brlek","Tse","5/30/1986"
"Belinskaya","Wilmer","7/9/1986"
"Schapiro","Tetsushi","5/1/1986"
"Hagimont","Xinan","12/16/1986"
"Berendt","Tianruo","6/18/1986"
"Kakkar","Izaskun","9/16/1986"
"Schrooten","Aamod","8/22/1986"
"Grospietsch","Junsik","11/19/1986"
"Luga","Fatemeh","7/29/1986"
"Speel","Shuichi","4/12/1986"
"Luff","Shakhar","7/2/1986"
"Khasidashvili","Wojceich","2/17/1986"
"Hambrick","Kshitij","9/5/1986"
"Jervis","Divine","12/31/1986"
"Lindqvist","Debaprosad","8/18/1986"
"Schrift","Fumitaka","7/9/1986"
"Merli","Kiam","4/25/1986"
"Frijda","Aamer","11/6/1986"
"Chepyzhov","Duke","3/15/1986"
"Etalle","Jinxi","7/9/1986"
"Waleschkowski","Aamod","11/6/1986"
"Hardjono","Genki","11/3/1986"
"Ozeri","Dulce","8/6/1986"
"Kusalik","Nitsan","1/16/1986"
"Baby","Kwok","3/17/1986"
"Lichtner","Richard","12/14/1986"
"Bruckman","Mohammad","3/23/1986"
"Attimonelli","Shuichi","5/26/1986"
"Ouhyoung","Ayakannu","7/29/1986"
"Rettelbach","Shay","4/14/1986"
"Bhattacharjee","Ger","1/29/1986"
"Rahier","Guenter","9/19/1986"
"Yavatkar","Leah","1/16/1986"
"Socorro","Dhritiman","10/12/1986"
"Weisert","Marit","4/28/1986"
"Percebois","Arne","4/20/1986"
"Dulay","Radhika","1/19/1986"
"Veeraraghavan","Chinya","3/14/1986"
"Nitta","Matt","8/13/1986"
"Whitcomb","Bouchung","12/1/1986"
"Laurillard","Persi","8/8/1986"
"Standera","Zhaofang","8/26/1986"
"Jayawardene","Yunming","1/14/1986"
"Schoegge","Randy","9/30/1986"
"Cochrane","Valter","2/16/1986"
"Cannard","Shietung","4/2/1986"
"Kropp","Christoper","8/29/1986"
"Lenart","Boriana","10/29/1986"
"Jervis","Badri","1/17/1986"
"Lupu","Arun","5/18/1986"
"Sridhar","Chinhyun","2/23/1986"
"Clouatre","Maris","1/6/1986"
"Taneja","Paddy","7/24/1986"
"Velasco","Perry","9/23/1986"
"Marrakchi","Jinya","1/3/1986"
"Servi","Mabhin","11/28/1986"
"Malinowski","Christ","5/21/1986"
"Menyhert","Rosella","6/16/1986"
"Fairtlough","Hauke","6/22/1986"
"Lubachevsky","Shigehiro","12/23/1986"
"Chelton","Valter","9/19/1986"
"Velardi","Goetz","1/20/1986"
"Bugrara","Hein","7/14/1986"
"Picel","Shaz","7/29/1986"
"Atchley","Haldun","1/12/1986"
"Hiyoshi","Sanjai","10/7/1986"
"Randt","Kristine","5/27/1986"
"Nishimukai","Somnath","9/19/1986"
"Zobel","Sanjoy","3/9/1986"
"Detkin","Vasilis","3/15/1986"
"Menyhert","Odysseas","11/1/1986"
"Cooke","Heeju","12/7/1986"
"Menhoudj","Henk","2/18/1986"
"Kowalchuk","Karsten","2/26/1986"
"Kuhnemann","Toong","4/18/1986"
"Boudaillier","Sorina","8/3/1986"
"Marletta","Bojan","2/9/1986"
"Leuchs","Tayeb","7/14/1986"
"Picco","Gita","5/7/1986"
"Serot","Teunis","1/16/1986"
"Berendt","Bilhanan","5/31/1986"
"Legleitner","Radoslaw","12/20/1986"
"Soloway","Xiaoqiu","11/22/1986"
"Stanger","Tomokazu","11/3/1986"
"Hiyoshi","Marek","4/3/1986"
"Haraldson","Sariel","1/12/1986"
"Schurmann","Chenyi","7/21/1986"
"Kilgore","Jolita","5/19/1986"
"Cummings","Kirk","1/9/1986"
"Aseltine","Lansing","1/28/1986"
"Cyne","Hinrich","10/30/1986"
"Mayerwieser","Shih","3/8/1986"
"Butner","Leif","10/12/1986"
"Papsdorf","Yannik","7/25/1986"
"Soicher","Greger","2/28/1986"
"Morrin","Rosella","8/17/1986"
"Schwaller","Adib","12/23/1986"
"Glinert","Angel","3/5/1986"
"Rosca","Srinidhi","9/1/1986"
"Botman","Tadanori","1/16/1986"
"Fetvedt","Christophe","4/28/1986"
"Doering","Karlis","8/2/1986"
"Coney","Pranjal","8/6/1986"
"Heuter","Yolla","11/15/1986"
"Pelc","Emran","1/11/1986"
"Thummel","Sergi","12/9/1986"
"Mikschl","Collette","8/30/1986"
"Ravishankar","Ute","12/18/1986"
"Dechter","Taiji","8/4/1986"
"Rosca","Arra","8/7/1986"
"Olano","Val","2/20/1986"
"Pepe","Ramalingam","2/13/1986"
"Quittner","Francoise","1/13/1986"
"Staelin","Huican","7/8/1986"
"Kornyak","Deborah","9/12/1986"
"Taubenfeld","Toshiki","7/19/1986"
"Douceur","Lijie","11/22/1986"
"Msuda","Behnaam","5/8/1986"
"Vilarrasa","Masoud","7/10/1986"
"Validov","Adhemar","6/5/1986"
"Couchot","Christfried","12/26/1986"
"Hasham","Chriss","1/22/1986"
"Champarnaud","Mitsuyuki","3/15/1986"
"Rijsenbrij","Bader","7/19/1986"
"Gopalakrishnan","Conor","8/12/1986"
"Noriega","Odysseas","12/31/1986"
"Dulay","Piyush","7/21/1986"
"Lorin","Arve","3/5/1986"
"Tyugu","Mahmut","9/12/1986"
"Levergood","Pantung","6/30/1986"
"Mandelberg","Lein","8/19/1986"
"Range","Sungwon","1/1/1986"
"Kenevan","Navin","12/2/1986"
"Lanphier","Shan","3/14/1986"
"Munck","Makato","1/26/1986"
"Naumovich","Halsur","4/22/1986"
"Eickenmeyer","Yannik","3/23/1986"
"Radwan","Luise","1/2/1986"
"Caine","Genta","5/28/1986"
"Pepe","Vasilis","12/7/1986"
"Poupard","Makato","4/11/1986"
"Morton","Xianlong","5/29/1986"
"Angelopoulos","Baruch","10/10/1986"
"Kabayashi","Nechama","5/15/1986"
"Lubachevsky","Danai","9/27/1986"
"Pepe","Gopalakrishnan","10/31/1986"
"Limongiello","Yuguang","4/22/1986"
"Guerreiro","Leif","10/9/1986"
"Perez","Arvin","3/2/1986"
"Asrin","Morris","3/23/1986"
"Miara","Khalil","5/18/1986"
"Gischer","Susumu","2/17/1986"
"Gronowski","Otmar","5/5/1986"
"Perly","Abdelwaheb","12/28/1986"
"Otillio","Shridhar","4/6/1986"
"Isard","Jasminko","2/4/1986"
"Facello","Georgi","6/26/1986"
"Denti","Shahid","4/14/1986"
"Tzvieli","Maik","6/8/1986"
"Dechter","Qingxiang","11/10/1986"
"Shrader","Petter","6/2/1986"
"Belinskaya","Basim","2/14/1986"
"Lagarias","Kensyu","8/22/1986"
"Bahr","Zengping","12/10/1986"
"Whittlesey","Fan","3/21/1986"
"Basawa","Patricio","4/9/1986"
"Koyama","Girolamo","10/2/1986"
"Plavsic","Heon","9/28/1986"
"Hebert","Gila","11/16/1986"
"Codenie","Constantino","9/28/1986"
"Emmart","Toshimo","8/23/1986"
"Glinert","Gen","5/31/1986"
"Parascandalo","Mountaz","6/4/1986"
"Rubsam","Lene","8/11/1986"
"Valiente","Leif","6/28/1986"
"Marrakchi","Abdelwaheb","4/16/1986"
"Luders","Fumitaka","5/9/1986"
"Godskesen","Yoshimitsu","3/31/1986"
"Miake","Fei","2/24/1986"
"Ouhyoung","Douadi","4/14/1986"
"Kulisch","Fan","10/15/1986"
"Vural","Yurij","10/12/1986"
"Jiafu","Djelloul","4/9/1986"
"Piazza","Surveyors","8/19/1986"
"Talmor","George","9/3/1986"
"Linnainmaa","Tianruo","1/18/1986"
"Krogh","Richard","6/27/1986"
"Birge","Hugo","3/29/1986"
"Domenig","Mohua","12/9/1986"
"Thiran","Mang","3/29/1986"
"Peternell","Nalini","5/2/1986"
"Rande","Randy","7/20/1986"
"Wilfing","Arie","1/8/1986"
"Ressouche","Frazer","8/17/1986"
"Attimonelli","Gift","10/30/1986"
"Demian","Udo","9/7/1986"
"Candan","Hongzue","10/8/1986"
"Benzaken","Chikako","4/29/1986"
"Belinskaya","Urs","10/2/1986"
"Streit","Teunis","2/8/1986"
"Basagni","Vidya","10/19/1986"
"Brattka","Sampalli","3/5/1986"
"Siepmann","Boaz","4/24/1986"
"Rousseau","Mart","8/20/1986"
"Baja","Khosrow","2/9/1986"
"Luby","Stamatina","3/19/1986"
"Falco","Tonia","11/1/1986"
"Segond","Shaowen","1/6/1986"
"Cronan","Ebru","8/13/1986"
"Prenel","Khedija","12/18/1986"
"Stiles","Howell","3/29/1986"
"Baumann","Idoia","5/26/1986"
"Schaft","Magdalena","11/24/1986"
"Gecsel","Fusako","9/27/1986"
"Makinen","Rosita","2/20/1986"
"Perry","Giao","3/26/1986"
"Hiyoshi","JoAnne","1/11/1986"
"Dayang","Jenwei","9/10/1986"
"Eppinger","Baocai","8/28/1986"
"Tetzlaff","Fayez","8/16/1986"
"Michaeli","Danae","11/6/1986"
"Pocchiola","Zhigen","8/2/1986"
"Bultermann","Along","3/26/1986"
"Swen","Shuzo","10/12/1986"
"Desikan","Hinrich","6/29/1986"
"Larfeldt","Stevo","1/6/1986"
"Penttonen","Phule","9/4/1986"
"Warwick","Paris","9/29/1986"
"Dehkordi","Anneke","6/23/1986"
"Hambrick","Mohua","1/20/1986"
"Hartvigsen","Yannis","11/7/1986"
"Reutenauer","Tommaso","12/2/1986"
"Streit","Nikolaos","9/25/1986"
"Einsfeld","Goh","6/13/1986"
"Kavanagh","Etsuo","11/30/1986"
"Babu","Yuuichi","5/28/1986"
"Unno","Moti","5/4/1986"
"Shrader","Mitsuyuki","6/22/1986"
"Muhling","Fen","12/19/1986"
"McClurg","Khaled","12/5/1986"
"Uludag","Remmert","5/7/1986"
"Riesenhuber","Claude","7/14/1986"
"Feldmann","Billie","7/4/1986"
"Imataki","Huican","7/20/1986"
"Wroclawski","Magdalena","4/16/1986"
"Chiodo","Shigehiro","12/26/1986"
"Sidhu","Shai","5/5/1986"
"Comte","Siamak","7/29/1986"
"Randi","Duke","1/28/1986"
"Lunn","Zsolt","3/6/1986"
"Radhakrishnan","Atilio","8/24/1986"
"McAffer","Magdalena","12/3/1986"
"Camurati","Gaetan","7/21/1986"
"Lammel","Chaosheng","3/22/1986"
"Flasterstein","Jeong","8/4/1986"
"Madeira","Arvind","11/12/1986"
"Shumilov","Maria","4/18/1986"
"Hofmeyr","Frederique","6/5/1986"
"Kugler","Rutger","8/25/1986"
"Beeson","Gennady","6/28/1986"
"Eiron","Radhakrishnan","2/15/1986"
"Reistad","Huei","12/10/1986"
"Tiemann","Guttorm","11/20/1986"
"Puppe","Inderjeet","10/7/1986"
"Petersohn","Gadiel","11/12/1986"
"Makrucki","Shaibal","6/24/1986"
"Honglei","Sachar","4/13/1986"
"Petersohn","Barry","5/4/1986"
"Lagarias","Shigeu","7/4/1986"
"Grandbois","Yunming","11/28/1986"
"Driscoll","Bernice","11/28/1986"
"Boyle","Perla","9/10/1986"
"Kranzdorf","Toshimori","5/18/1986"
"Asser","Mokhtar","12/15/1986"
"Keohane","Rafail","12/7/1986"
"Azuma","Kitty","3/8/1986"
"Vesel","Paraskevi","10/10/1986"
"Zumaque","Dinkar","9/23/1986"
"Highland","Tzu","1/22/1986"
"Sommer","Persi","7/13/1986"
"Suessmith","Yakkov","3/23/1986"
"Maliniak","Paris","3/30/1986"
"Valtorta","Zvonko","12/6/1986"
"Kusakabe","Marjo","12/10/1986"
"Halloran","Khun","5/2/1986"
"Koblick","Halsur","9/19/1986"
"Zambonelli","Takanari","10/10/1986"
"Genin","Masoud","8/4/1986"
"Boyle","Munehiro","1/5/1986"
"Halevi","Sashi","10/18/1986"
"Eterovic","Shaibal","10/23/1986"
"Crouzet","Duke","5/21/1986"
"Beetstra","Suvo","5/19/1986"
"Pezzoli","Sugwoo","2/11/1986"
"Beilner","Elvis","10/17/1986"
"Falco","Hugh","1/5/1986"
"Ozery","Tadahiko","11/18/1986"
"Brendel","Chenxi","7/22/1986"
"Henseler","Heather","12/24/1986"
"Socorro","Neven","5/1/1986"
"Krychniak","Ramzi","11/30/1986"
"Mandelberg","Jaewoo","3/25/1986"
"Meriste","Cathie","12/22/1986"
"Sankaranarayanan","Cedric","5/27/1986"
"Radivojevic","Zongyan","12/23/1986"
"Huxford","Kristin","10/3/1986"
"Cherinka","Sanjoy","4/26/1986"
"Quittner","Sakthirel","7/7/1986"
"Wolniewicz","Jixiang","3/27/1986"
"Emiris","Oksana","11/12/1986"
"Anandan","Babette","11/22/1986"
"Hellwagner","Rildo","7/10/1986"
"Malinowski","Volkmar","8/16/1986"
"Honiden","Goetz","9/9/1986"
"Gente","Yuguang","11/20/1986"
"Levasseur","Behnaam","3/11/1986"
"Lorho","Lalit","9/24/1986"
"Azevdeo","Lillian","1/6/1986"
"Schonegge","Toshimitsu","3/30/1986"
"Aingworth","Roded","11/21/1986"
"Lakshmanan","Herb","9/1/1986"
"Dalphin","Tooru","5/20/1986"
"Demos","Juyoung","5/1/1986"
"Melter","Hein","5/20/1986"
"Anandan","Leandro","1/27/1986"
"Zeilberger","Remko","5/3/1986"
"Esteva","Elliott","11/28/1986"
"Benantar","Bojan","5/9/1986"
"Alvarado","Aloys","6/23/1986"
"Brattka","Adamantios","5/28/1986"
"Chelton","Bilhanan","1/23/1986"
"Callaway","Ashish","12/4/1986"
"Rosay","Dante","3/20/1986"
"Gurbaxani","Qunsheng","1/3/1986"
"Liedekerke","Khun","6/6/1986"
"Orsini","Armond","1/12/1986"
"Ibel","Radoslaw","5/3/1986"
"Biron","Bodo","10/14/1986"
"Crooks","Dipankar","11/25/1986"
"Birge","Yuriy","10/22/1986"
"Rothe","Shaowen","12/5/1986"
"Kusakabe","Karlis","3/10/1986"
"Kaelbling","Amstein","9/17/1986"
"Leuchs","Perry","11/4/1986"
"Coors","Sajjad","7/11/1986"
"dAstous","Boutros","9/6/1986"
"Fetvedt","Nadjib","12/1/1986"
"Maksimenko","Subhash","8/8/1986"
"Baumann","Tommaso","4/15/1986"
"Biran","Weiye","8/3/1986"
"Shokrollahi","Xiaoheng","4/10/1986"
"Gire","Moie","7/27/1986"
"Carrera","Kenroku","10/17/1986"
"Jeansoulin","Ugo","1/15/1986"
"Aingworth","Giap","8/8/1986"
"Lanteri","Wonhee","5/21/1986"
"Braccini","Duri","10/27/1986"
"Gyorkos","Lansing","10/15/1986"
"Bharadwaj","Yuping","4/13/1986"
"Heyers","Yongdong","7/12/1986"
"Dusink","Moheb","9/13/1986"
"Kushnir","Yinlin","11/21/1986"
"Kirkerud","Mostafa","8/31/1986"
"Pagter","Flemming","8/4/1986"
"Ushiama","Arto","6/21/1986"
"Schaft","Eberhardt","6/26/1986"
"Lanzelotte","Byong","11/9/1986"
"Perfilyeva","Xiong","4/17/1986"
"Bain","Sanjai","5/27/1986"
"Cheshire","Guttorm","11/8/1986"
"Perry","Val","9/28/1986"
"Soicher","Maria","9/25/1986"
"Lindenbaum","Elrique","6/10/1986"
"Gente","Aluzio","12/2/1986"
"Ratnakar","Bedir","2/22/1986"
"Domenig","Oscar","6/27/1986"
"Alpay","Tiina","7/25/1986"
"Nourani","Christoper","8/4/1986"
"Speckmann","Hatem","6/3/1986"
"England","Mihalis","1/25/1986"
"Lueh","Arra","4/18/1986"
"Ritcey","Arch","2/13/1986"
"Rahimi","Mads","1/20/1986"
"Chiola","Chinho","9/8/1986"
"Antonisse","Yifei","10/22/1986"
"Gecseg","Sibyl","4/5/1986"
"Lieblein","Siamak","9/4/1986"
"Farrar","Narain","9/26/1986"
"Camurati","Ghassan","5/7/1986"
"Yoshizawa","Alselm","5/22/1986"
"Dichev","Vincent","6/28/1986"
"Biros","Giao","5/6/1986"
"Rousseau","Volkmar","3/8/1986"
"Clouatre","Kensyu","4/26/1986"
"Birjandi","Ashish","2/10/1986"
"Cmelik","Huiqun","8/2/1986"
"Gecsei","Lijie","1/2/1986"
"Sullins","Nathalie","5/5/1986"
"Luce","Moti","6/11/1986"
"Barvinok","Martins","10/12/1986"
"Aingworth","Collette","7/1/1986"
"Peltason","Val","10/25/1986"
"Stifter","Mani","5/12/1986"
"Schlenzig","Remmert","7/20/1986"
"Redmiles","Kensei","9/27/1986"
"Tischendorf","Xiaocheng","8/2/1986"
"Akaboshi","Shir","9/14/1986"
"Rosch","Jongsuk","4/4/1986"
"Schonegge","Kamakshi","7/17/1986"
"Munch","Tiina","6/25/1986"
"Escriba","Qiwen","8/28/1986"
"Pehl","Roded","5/31/1986"
"Zeleznik","Shridhar","1/25/1986"
"Rosca","Murthy","9/9/1986"
"Sigstam","Thodoros","1/10/1986"
"Attimonelli","Serif","6/29/1986"
